Input file: knap_500.inst.dat, solution file: knap_500.sol.dat
Instances: 300, Iterations: 1500, KeepBest: 30, KeepWorst: 21, Cross: 21, MutationFactor: 0.05
Gen: 0
BestSol: 4347
GenAvgPrice: 2205.04
GenAvgWeight: 87.6933
GenError: 36.2984

Gen: 99
BestSol: 6619
GenAvgPrice: 3589.68
GenAvgWeight: 79.77
GenError: 3.0041

Gen: 198
BestSol: 6711
GenAvgPrice: 4071.73
GenAvgWeight: 79.7467
GenError: 1.65592

Gen: 297
BestSol: 6729
GenAvgPrice: 3547
GenAvgWeight: 80.1167
GenError: 1.39215

Gen: 396
BestSol: 6729
GenAvgPrice: 3812.06
GenAvgWeight: 79.51
GenError: 1.39215

Gen: 495
BestSol: 6729
GenAvgPrice: 3794.57
GenAvgWeight: 79.1967
GenError: 1.39215

Gen: 594
BestSol: 6729
GenAvgPrice: 3853.85
GenAvgWeight: 79.3267
GenError: 1.39215

Gen: 693
BestSol: 6729
GenAvgPrice: 3911.76
GenAvgWeight: 78.7867
GenError: 1.39215

Gen: 792
BestSol: 6729
GenAvgPrice: 4005.15
GenAvgWeight: 79.5767
GenError: 1.39215

Gen: 891
BestSol: 6729
GenAvgPrice: 3809.37
GenAvgWeight: 79.7633
GenError: 1.39215

Gen: 990
BestSol: 6729
GenAvgPrice: 3886.67
GenAvgWeight: 79.9
GenError: 1.39215

Gen: 1089
BestSol: 6729
GenAvgPrice: 3629.78
GenAvgWeight: 79.46
GenError: 1.39215

Gen: 1188
BestSol: 6729
GenAvgPrice: 3591.23
GenAvgWeight: 79.5067
GenError: 1.39215

Gen: 1287
BestSol: 6729
GenAvgPrice: 3873.29
GenAvgWeight: 79.39
GenError: 1.39215

Gen: 1386
BestSol: 6729
GenAvgPrice: 3973.64
GenAvgWeight: 79.5733
GenError: 1.39215

Gen: 1485
BestSol: 6729
GenAvgPrice: 3440.2
GenAvgWeight: 79.4567
GenError: 1.39215

Total best: 6729
Time: 0.311639
Error: 1.39215

Gen: 0
BestSol: 18368
GenAvgPrice: 14771.5
GenAvgWeight: 1558.49
GenError: 45.4697

Gen: 99
BestSol: 28155
GenAvgPrice: 18168.5
GenAvgWeight: 1557.88
GenError: 16.4143

Gen: 198
BestSol: 29658
GenAvgPrice: 17081.6
GenAvgWeight: 1556.81
GenError: 11.9523

Gen: 297
BestSol: 30242
GenAvgPrice: 18276.4
GenAvgWeight: 1555.89
GenError: 10.2185

Gen: 396
BestSol: 30915
GenAvgPrice: 16475.6
GenAvgWeight: 1549.64
GenError: 8.22052

Gen: 495
BestSol: 31184
GenAvgPrice: 17723.1
GenAvgWeight: 1554.55
GenError: 7.42192

Gen: 594
BestSol: 31234
GenAvgPrice: 18689.4
GenAvgWeight: 1551.41
GenError: 7.27348

Gen: 693
BestSol: 31384
GenAvgPrice: 19230.8
GenAvgWeight: 1552.59
GenError: 6.82817

Gen: 792
BestSol: 31536
GenAvgPrice: 17249.1
GenAvgWeight: 1556.79
GenError: 6.37691

Gen: 891
BestSol: 31658
GenAvgPrice: 17758.8
GenAvgWeight: 1550.78
GenError: 6.01473

Gen: 990
BestSol: 31881
GenAvgPrice: 18830.5
GenAvgWeight: 1548.09
GenError: 5.35269

Gen: 1089
BestSol: 32037
GenAvgPrice: 18318.4
GenAvgWeight: 1548.36
GenError: 4.88956

Gen: 1188
BestSol: 32108
GenAvgPrice: 18820.9
GenAvgWeight: 1540.43
GenError: 4.67878

Gen: 1287
BestSol: 32271
GenAvgPrice: 18889.6
GenAvgWeight: 1540.47
GenError: 4.19487

Gen: 1386
BestSol: 32292
GenAvgPrice: 18021.1
GenAvgWeight: 1540
GenError: 4.13253

Gen: 1485
BestSol: 32292
GenAvgPrice: 18305
GenAvgWeight: 1529.39
GenError: 4.13253

Total best: 32292
Time: 0.37141
Error: 4.13253

Gen: 0
BestSol: 30329
GenAvgPrice: 26163.4
GenAvgWeight: 3838.08
GenError: 42.1952

Gen: 99
BestSol: 41278
GenAvgPrice: 28715.4
GenAvgWeight: 3819.1
GenError: 21.3273

Gen: 198
BestSol: 43672
GenAvgPrice: 30850
GenAvgWeight: 3826.06
GenError: 16.7645

Gen: 297
BestSol: 45607
GenAvgPrice: 30544
GenAvgWeight: 3814.74
GenError: 13.0765

Gen: 396
BestSol: 46612
GenAvgPrice: 28180.4
GenAvgWeight: 3804.91
GenError: 11.1611

Gen: 495
BestSol: 46612
GenAvgPrice: 29198.5
GenAvgWeight: 3778.88
GenError: 11.1611

Gen: 594
BestSol: 47318
GenAvgPrice: 31844.2
GenAvgWeight: 3758.04
GenError: 9.81551

Gen: 693
BestSol: 47870
GenAvgPrice: 30389.2
GenAvgWeight: 3744.5
GenError: 8.76344

Gen: 792
BestSol: 48098
GenAvgPrice: 30673.5
GenAvgWeight: 3749.65
GenError: 8.32889

Gen: 891
BestSol: 48256
GenAvgPrice: 30465.2
GenAvgWeight: 3749.45
GenError: 8.02775

Gen: 990
BestSol: 48534
GenAvgPrice: 31739.9
GenAvgWeight: 3760.22
GenError: 7.4979

Gen: 1089
BestSol: 48767
GenAvgPrice: 28756.2
GenAvgWeight: 3731.58
GenError: 7.05382

Gen: 1188
BestSol: 49123
GenAvgPrice: 30265.6
GenAvgWeight: 3743.59
GenError: 6.37531

Gen: 1287
BestSol: 49123
GenAvgPrice: 31509.2
GenAvgWeight: 3742.08
GenError: 6.37531

Gen: 1386
BestSol: 49238
GenAvgPrice: 30880.5
GenAvgWeight: 3742.57
GenError: 6.15613

Gen: 1485
BestSol: 49289
